Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-02-04,0.017675101425498108,0.010448954019019352,0.0036028538587147274,0.00961221546274249,0.018870403561875415,0.026193004935025854,0.006014531201772089,0.012986899946493269,-0.009971268521506982,0.017593082962130024,0.01822325820615056
2020-02-05,0.018536939689568266,0.0016330163992295255,0.03759678944832956,0.020026276854011593,0.016704988300749735,0.005851794302908164,0.008023927415778731,-0.0007546331152379349,0.004087053492705994,0.019253098234687904,0.005058098490298812
2020-02-06,-0.0004918671225393467,0.012497629514602648,-0.010196809570312881,-0.0012872951726362603,0.003214987132871938,0.00912726106948103,0.0017168762893366996,0.004276733623197693,0.0002906871936887434,0.0008677742325107207,-0.0022452670994640433
2020-02-07,-0.014271517477184914,-0.000715609710643661,-0.006990339970739057,-0.0035450358090480805,-0.007240009788390678,-0.0091445188094188,0.0012462332485987382,0.000501478923132348,-0.003197559202670619,-0.007799891743180631,-0.004345447021355642
2020-02-10,-0.0004993053004148651,0.0059076834139975,-0.005001744290608179,0.002910740233332376,0.005618910665007304,0.01354229867399459,0.004201647888373294,0.011517247305381506,0.0037908862242026498,0.005337916675400178,0.011300767428380931
2020-02-11,0.005494531363020361,-0.001067802903400139,0.011171213973367955,0.0035473224636719536,0.0038039943334342574,-0.0033652449334381496,-0.0037189728329880545,0.012128705456602606,0.003631220040709815,0.005984908149951451,0.007860521624326156
2020-02-12,0.005464364571722724,0.01300560890747704,0.013441134487530482,0.0006427500080958826,0.009355919386946798,0.010824293640725458,-0.00046683120787327503,0.006358585881406809,0.0007235238586387194,0.0012476817836291065,0.010246396252993062
2020-02-13,-0.003622923553815216,0.00017563392760044927,-0.0030888189517690456,-0.00032137339984106283,-0.005632071718217224,-0.002652550409528831,0.005913655410876517,0.006075501903807012,0.011135241960199993,-0.004696162671724569,-0.001740779320910435
2020-02-14,0.00016500030521515718,0.0012310633429160056,-0.005285043556777613,0.001285155582231079,-0.0012976064492354888,0.004334311805935354,0.002320625187010261,0.011593963262148455,0.006722055485847367,0.0007700501826379824,-0.0015165695540685364
2020-02-18,-0.0024787736991270792,0.00667362696924112,-0.008244748532267754,-0.008662387085297318,-0.005671231819454614,-0.003726950326156331,-0.00355009470023826,-0.0009551362784251394,0.00838197392838591,-0.003559980082540548,-7.590408645197222e-05
2020-02-19,0.002650813177010214,0.0045358098742329656,0.013301623358061176,0.007443358258516053,-0.0003563554618365439,0.011911762093232081,-0.0010843279592764876,-0.014101397984943698,-0.010848409201778875,0.004634937725526811,0.0044804463961722885
2020-02-20,0.0016522895997856946,-0.01024661187646525,-0.0010941250531446567,-0.0019273577366509809,-0.0014266268234512935,-0.010409752016369622,0.000775478664222673,0.011151600878663848,0.0035612719562601036,-0.006439697405429934,0.0003783410964062206
2020-02-21,-0.004618991344594758,-0.01526565768836774,-0.011863543366990914,-0.009655534948401101,-0.004999480113882515,-0.022414388431800214,0.001704511079700044,0.005274549790613703,-0.0018453313253598003,0.0005804826946835817,-0.015266162830750551
2020-02-24,-0.0281737833110548,-0.03349958017760668,-0.04617657069284664,-0.03249925634747597,-0.028472101644612335,-0.041331473220767245,-0.023047342908831148,-0.013355741620521888,-0.011659412817132231,-0.03151888808816661,-0.03438205465516808
2020-02-25,-0.04314423502578313,-0.02673323919736259,-0.044151973297830605,-0.03392667120882953,-0.04075854134533796,-0.03199413801609974,-0.018049379444569413,-0.025138906939384698,-0.021003976804808366,-0.030348451623255057,-0.02670489469644377
2020-02-26,-0.0033863942239339417,-0.0018941917405548292,-0.03018603874603465,-0.00730201179943013,-0.007573946201319126,0.004551272897062475,-0.005643322285642793,-0.008678185583361198,-0.010139843008017402,-0.00010299124496848666,-0.007921102125806434
2020-02-27,-0.04685264740530626,-0.03947605434113122,-0.053478212621520305,-0.04273185645947197,-0.03712310732384194,-0.05393728883834348,-0.04070056326123117,-0.05652843208750302,-0.04498196270651755,-0.03397880299434575,-0.0404145378560723
2020-02-28,-0.01088207068330127,0.0029636739208873664,-0.0008831744458298596,-0.027076505958768426,-0.018269516146851905,0.0076398494400462535,-0.01977699420918766,-0.024655364079590014,-0.03342153024120176,-0.012896876382999967,-0.006433608785044398
2020-03-02,0.042868066170364205,0.034673067967285975,0.04042423387056404,0.051146980433371736,0.03516674130973607,0.057825120799342766,0.05345759882105661,0.04974164809488024,0.05886126828970162,0.046863240621105806,0.03436076173535074
2020-03-03,-0.008730461155307845,-0.03293984796946048,-0.03057313979477938,-0.03756707115121627,-0.02445455668629437,-0.037976282284267304,-0.013586519741269343,-0.0007769407896606184,-0.012302540619174906,-0.02485825362595706,-0.024205013416787935
2020-03-04,0.04146804736267584,0.03603062039987304,0.023652894627887777,0.033085411744453674,0.04132789344278476,0.04292247762782919,0.04912050916115729,0.03887036228313567,0.05674314628770527,0.05764760374766764,0.03455647736056
2020-03-05,-0.03171229260826991,-0.03648808829778982,-0.03658513442695022,-0.048218640275948244,-0.04892655622130526,-0.03155994789195993,-0.01882316626553515,-0.022948312088011402,-0.015424971842150192,-0.02320249793713902,-0.037288211977236085
2020-03-06,-0.02601919566302302,-0.017356853276967787,-0.05618467719155085,-0.03402641625214353,-0.008756451837452328,-0.02113815940405961,-0.00789930639381653,-0.017104929558364512,-0.008128890338321315,-0.0053236221989552135,-0.015372545909599244
2020-03-09,-0.09359206084616467,-0.06663983723803402,-0.2014118701767008,-0.10724090040266987,-0.09220170144863804,-0.07591977178484255,-0.043548879245279726,-0.07064932905371901,-0.0543883214397235,-0.051981768015166185,-0.0629745032669009
2020-03-10,0.04060164809426681,0.050967605054578646,0.047436749696103675,0.05874636309024206,0.05184739974780772,0.06669937713118745,0.02871212319380767,0.04863057551581562,0.009297308159529338,0.034310593276491774,0.05529200305891524
2020-03-11,-0.04753414385396204,-0.04297103813524039,-0.052883254044061356,-0.054244512276288126,-0.058687296594783445,-0.047238958589092106,-0.04905041921665865,-0.05357155497841859,-0.050273370562408104,-0.038211031534575945,-0.054688171702407806
2020-03-12,-0.09627788698244,-0.09386330843045732,-0.12474025639422315,-0.10814347105068534,-0.10350134026362856,-0.0976049603884549,-0.0939562819523787,-0.08589140720409083,-0.10093713053106212,-0.0746563844455731,-0.101054518484478
2020-03-13,0.07017953231455487,0.08990015360983095,0.09229711861630485,0.13156604066817468,0.07810893397270058,0.11731942172543719,0.08510660917792778,0.0878008263091552,0.05448908455294643,0.06935595160325847,0.061864429696051104
2020-03-16,-0.11008403152340496,-0.11279466007275118,-0.13606702807176352,-0.1370931820888187,-0.11344127779042623,-0.13813992509123518,-0.06783275540980316,-0.1600115378502316,-0.11357732179135016,-0.09860993062349288,-0.12668646007521767
2020-03-17,0.06185085308023508,0.04343567429815831,0.006832244964730894,0.05429858207405269,0.04605732237288973,0.06808167917903418,0.08432829771877115,0.06068768637447253,0.1279342206002987,0.0627751076972689,0.03850487485025167
2020-03-18,-0.0639365344021543,-0.03320858555159156,-0.14357143969851582,-0.08488313123015712,-0.07366807794819519,-0.037677318451758146,-0.02569031222968421,-0.07024775945559625,-0.04353099659998505,-0.03316060238448515,-0.057447657220140225
2020-03-19,0.02552288213689846,0.01790022833773408,0.06797307887411885,0.02188634443405224,0.0007397633733023934,0.003620099191642634,-0.033363131579152605,-0.015726535543115205,-0.05820502737830491,-0.020483679172601632,0.034876929380480926
2020-03-20,-0.035790664904863045,-0.0442014137130704,0.009761830183070863,-0.035696202915916686,-0.05008284843530564,-0.0458248879530434,-0.06476172236733091,-0.05661684338456041,-0.07932208356057824,-0.03841942232347906,-0.02972360787781636
2020-03-23,-0.05097737386145773,0.005310813233613487,-0.06815861849248717,-0.05818350917069137,-0.04380067210178007,-0.009134487206641784,-0.029592853301893318,-0.05556806977577722,-0.05102860187835423,-0.0519386882324967,0.0016475419555852522
2020-03-24,0.11760054706445588,0.0615078639588571,0.1603735635670862,0.12400885885003987,0.12651214212295625,0.10241459613337756,0.050997231329254156,0.08719578674677853,0.10750059156899194,0.07705703022943444,0.09379652804466865
2020-03-25,0.02333233340313967,-0.015420466406810274,0.04716633782212454,0.027204095717123344,0.05260279488580433,-0.0012885206820266726,-0.002739034044869859,0.04443633764709731,0.025522403807730853,0.01331351869288877,0.017547544788520497
2020-03-26,0.046967321697286124,0.05695281586783363,0.06110336142803807,0.06277594871766246,0.06311608708282623,0.061927656891382465,0.05473776963752308,0.07679003574520982,0.08524420336315486,0.06642908808060022,0.041367348444445895
2020-03-27,-0.03614964114870234,-0.03996377899777137,-0.0677852845881447,-0.030456824642613234,-0.042127549738672165,-0.04519500280058608,-0.0046502386955663555,0.002569898075952759,0.005416996358891257,-0.02141607293213188,-0.03351390038111968
2020-03-30,0.031857093047831686,0.03648240312833284,0.01023657687065671,0.019038662631635006,0.014603522561450255,0.042117147301177216,0.03905800202840681,0.025953125327079274,0.03699711710142961,0.0468290193693659,0.020907445623190135
2020-03-31,-0.013794379163476922,-0.001805084419307157,0.015373579036555451,-0.027557110932006523,-0.012385114607044168,-0.0186813300297185,-0.02032357981044175,-0.031854871099003534,-0.04035310079252741,-0.0043835357337986824,-0.020179633966208144
2020-04-01,-0.04507113242088345,-0.03978285287769423,-0.049552519184369204,-0.06099923042650568,-0.04507698846616537,-0.04765451408038135,-0.016889961128523368,-0.06064515165336504,-0.06009766663497351,-0.038044958487414515,-0.04465763730599448
2020-04-02,0.015112775608594253,0.012711768639247945,0.09160024196798333,0.025063742856292537,0.013309742490226206,0.023386671209076892,0.025583303859291195,0.0147662486240554,0.03129795822249992,0.027696633810733173,0.003735397376776417
2020-04-03,-0.02404958063813656,-0.020223245400739054,-0.010613683913787697,-0.019959882667269224,-0.013309934949776947,-0.015447652699998038,0.007829648392827737,-0.00846022874842478,-0.035747477178117215,-0.00902158103512063,-0.017437579103845136
2020-04-06,0.07439558568173177,0.06595515156055165,0.05296686735315714,0.07179209792820562,0.06922240621931652,0.08532155615665538,0.03721774396032451,0.07235496936614405,0.07723512421756618,0.05243139217408399,0.08321611284933605
2020-04-07,0.02664953395574199,0.007344668228818074,0.021330809010164264,0.009976571137439993,-0.0023239401984954666,-0.008960522224135126,-0.011496370165920755,0.0003184638326134692,-0.012547201760177984,-0.008211878824276653,0.014885050120355015
2020-04-08,0.048936045945682904,0.021431963846098023,0.06670828765018055,0.04374411089865782,0.03627281319333209,0.026883657193162547,0.01480201105222001,0.07508729622250732,0.054456524058991373,0.04117890619639808,0.03149914209391902
2020-04-09,0.04300184247117489,0.00735432701803429,-0.009059147878995866,0.05362761729087673,0.015093097900043206,0.00023474558814595703,0.009376630068356206,0.051494495292970344,0.04716789963704904,0.005513866064491335,0.01803608511153998
2020-04-13,-0.021975532584430413,0.0015034297935636598,-0.003243821497390109,-0.036355729078983545,-0.029262951831302342,0.0022302152681246135,-0.007397285122133779,-0.045876862611809566,-0.03172747232748563,-0.00875232020513117,-0.00028093611772905813
2020-04-14,0.012924872375697172,0.02958815288725347,-0.004733871679724833,0.004438410780943869,0.019064809138628513,0.04192508727813227,0.04246107470388871,0.033333565499212625,0.029371682349488948,0.033191403678496156,0.03909961486649727
2020-04-15,-0.04593656108329636,-0.009371344514342406,-0.046967735462877025,-0.04330537891251651,-0.027662236360930348,-0.02180491296392939,-0.015793939374380117,-0.0385384075607037,-0.032986877955965443,-0.0051483782865729966,-0.021927454166849047
2020-04-16,-0.005761238311578043,0.0039940860132423595,-0.0427322062637544,-0.017552229004252906,-0.008880020067594918,0.01217924527955927,0.006587873123580668,-0.006532125073056894,0.0001704596115619239,0.02183821031520905,0.011993883499911595
2020-04-17,0.0401490976894614,0.01360991264654765,0.10622327662583109,0.052656520017504205,0.04695529358167039,0.013282414647856955,0.01527092713455902,0.03227761869296386,0.032230655321698,0.020763713685418406,0.02953766836871674
2020-04-20,-0.02467164481922468,-0.009088891883602734,-0.0312223877640051,-0.0174181536696848,-0.02662441010925376,-0.016020953406828187,-0.01966936150998344,-0.03705863863559855,-0.03783267033233528,-0.007938167091924186,-0.01744433157234493
2020-04-21,-0.02468373931866763,-0.0314782224935487,-0.017634532279007464,-0.032272917927809175,-0.023607937628396636,-0.041899057397486006,-0.021244291612463995,-0.014732555283266557,-0.01648349088541834,-0.030406006126312835,-0.025955449729972213
2020-04-22,0.019661024734375365,0.026904805981059265,0.03559287450568216,0.010803151150142076,0.010505055124291562,0.03850241681939792,0.009646763386622625,0.017393994796624623,0.029155203941635177,0.015266877745095941,0.021558387228009845
2020-04-23,0.006974275201540037,0.007126360731417591,0.03227732483863188,-0.00418206731806825,0.007920941843244877,-0.006865371536008191,-0.008872153861683607,-0.011397698389348343,-0.01679409867203241,0.0054868404958996475,-0.0002718786249429339
2020-04-24,0.015685563942432035,0.012695332910969359,0.002315811235714449,0.014465699853476677,0.008022168347436187,0.021200469056045446,0.01067301837714063,0.003640853760698226,0.0062110730247759705,0.013439788694363797,0.01694156785169465
2020-04-27,0.02667470503345104,0.0082203578308373,0.02166380429324355,0.034038548349323516,0.024849908273622656,0.008575171641174384,0.0028956871064824696,0.02902054458001313,0.010459746380247603,0.012862920364957287,0.01870817044966122
2020-04-28,0.018558216054089804,-0.018141320752739443,0.022901008725522365,0.01067627372810076,0.01870041659722066,-0.013312663901161592,0.0056044881462193885,0.0008811831734352182,0.0037333997580899503,-0.02018123235111957,0.003935222100419411
2020-04-29,0.02550834587223494,0.04837046887537921,0.07407421314812357,0.029049170391555634,0.019134912673083537,0.04104325406248943,-0.004222057435419924,0.0026418276732256274,-0.009129707581924884,0.006631021324429831,0.022038277674210294
2020-04-30,-0.029736350254391364,-0.004356488444081541,-0.02213105684722061,-0.02523514888201317,-0.019844232130394435,-0.004465237728026095,-0.011872602943195698,-0.007025975958987796,-0.023033333305042314,-0.00459100791390521,-0.006221832900627056
2020-05-01,-0.02101005609873241,-0.013921930067891886,-0.056578903710591044,-0.03203181414600542,-0.030213265158338443,-0.02745854682076343,-0.010985296219063412,-0.030660330338515118,-0.024100700703056588,-0.019051753525649917,-0.03739286051962232
2020-05-04,0.0035440757499580755,0.005849159090710154,0.03458848816641913,-0.009065949372544457,-0.012686722982258702,0.013273308484735846,-0.0005204315914609792,-0.0006082272990873827,0.0075161647392851805,-0.0005108460475724552,0.005434987328478913
2020-05-05,0.002550287881185387,0.005213339737771827,0.0008091090604598339,-0.0032022667774466163,0.0039037479670724906,0.013765010194433769,0.0008681185308143657,0.006390831469428093,0.00817039111754414,0.021681456455145298,0.0036330978351342136
2020-05-06,-0.0172210202219768,-0.0027926055452881515,-0.026131438809637864,-0.021569509412085353,-0.013771801200252565,0.007775082932179211,-0.010930091882424331,-0.018445942273950244,-0.0340026621669931,-0.009910066474056456,-0.00017657415293881318
2020-05-07,0.020509881807460717,0.01880381331736003,0.026002465719230372,0.02345194415177243,0.011664156821840077,0.014995128698679805,-0.0028064434672859795,0.008934115804101195,0.004012405474567604,-0.00010098622013965386,0.015718790765576696
2020-05-08,0.023999994685306225,0.018260355432832,0.04556515891946833,0.021540147763332573,0.02484573391036138,0.014666565187453351,0.02233942459380045,0.01832072000840501,0.020163314849158454,0.005156713760142928,0.01947515124529864
2020-05-11,-0.015243981556870567,0.0005784030035127508,-0.01753485084101869,-0.019291170569801896,-0.01251805859577304,0.00664703460781757,-0.001376308531161996,-0.011993867071679376,-0.00427321590337193,0.017201311966460464,-0.0022174321666105223
2020-05-12,-0.015286514891846958,-0.019464121771124332,-0.017585256175305264,-0.02607507735869896,-0.02808073619211393,-0.020647900348961246,-0.008442315518800703,-0.04248879267720762,-0.008762719274197694,-0.015229289970686732,-0.02188037777735352
2020-05-13,-0.02102547398096344,-0.017098974950516044,-0.04541805554520806,-0.029591618982357293,-0.02509497982407638,-0.017230131018163952,-0.009035949462342319,-0.015847845109104197,-0.008479093113709535,-0.010845594279018211,-0.017214297245684573
2020-05-14,0.012243890633613308,0.01079759684971493,0.0111948786208651,0.02565363460504866,0.010499560339838787,0.012740842562853016,-0.0024546318585996207,0.0012882966481326807,0.010735025952421262,0.0109645109158798,0.014937262433870169
2020-05-15,0.008725159419316286,0.013847808016478558,-0.0038749150327624937,-0.006607037378293157,-0.0035192443551388397,0.005053602834794724,0.008788778653682883,-0.003537999391998503,-0.013321300200319741,0.008435304195072657,0.011651364202513781
2020-05-18,0.04560638893032509,0.021073011212325632,0.0816893592038963,0.05130633460638201,0.06592656926291962,0.02450003837174397,0.01585655858751056,0.048741265204151674,0.04105089146867247,0.008265194356505745,0.03784214123848684
2020-05-19,-0.009588313194120346,-0.0001909158595347904,-0.02799879854713838,-0.02440094385323155,-0.012780080343359868,-0.0036549218500483427,-0.018353397610963218,-0.01939068647607778,-0.016473750908441054,-0.012049242569788676,-0.0035879665143536688
2020-05-20,0.01594527232757814,0.027714037429110716,0.039904541617478806,0.02223256209088409,0.018699173116075274,0.02190527156751254,0.011881821322168529,0.009416069570182595,0.005523731521619668,0.0011996819614388254,0.013063283109788104
2020-05-21,-0.009529113882982054,-0.00706716183244005,-0.016009912190186548,-0.0031716055238015795,0.0023533748079245242,-0.013948862871467127,-0.011051537450688653,-0.004975181827435171,-0.010101088620171561,-0.007388855236931335,0.003554255727192812
2020-05-22,-0.0015091170031731327,0.005993656245429024,-0.006198473271165406,-0.003636594321607789,-0.0007825948002744276,0.003640808527067607,0.0034921851841123175,0.0218750926792326,0.011099290656698457,0.002112641768444501,-0.0014826212349207113
2020-05-26,0.027394438342050353,0.0027928504643643937,0.02780661583282007,0.05200722029160465,0.0419797523259311,-0.0010365637848511744,0.00539392718555276,0.031804297038262375,0.006551175650229446,-0.0018069704336051151,0.01583769167553739
2020-05-27,0.010114238814994847,0.007055277503305701,0.012895266307919817,0.04336501890364519,0.03337346566299604,0.005706147319956001,0.015057443627072287,0.02133956187335606,0.011961020846234627,0.010357701137407638,0.0171336722592641
2020-05-28,0.009284510155371128,-0.009402579412191248,-0.027958373280382864,-0.01579356479025984,-0.009456100149356494,-0.0019600407828079813,0.008865950843176318,0.011317492617696212,0.029549743387303318,0.013038794497322037,-0.012134914809262876
2020-05-29,0.00018024658623483347,0.005397231336733865,-0.0046221784136629696,-0.011402317802672535,-0.006168355247660573,0.01260978585161232,0.0010141189274213147,-0.005738914420536201,0.007766370450090765,0.012084799614713981,0.0036367919334430177
2020-06-01,0.006853355071595679,0.01147717994137154,0.01754377550195274,0.011533830200096018,0.002217008028387424,-0.0003060678563351349,0.006922109342825333,0.019913460753477885,0.011894832660257038,-0.00990185327866211,0.009501507596176628
2020-06-02,0.01809046168468198,0.004026403135251044,0.027890557240667135,0.008023635640066695,0.012975469818553576,0.009393489708189318,0.0026827587808826436,0.0065081758419818225,0.006457228693260486,0.005784790218958058,0.00853488802107294
2020-06-03,0.022695202310589302,0.0030987478182524786,0.02935342208291858,0.037285226084105005,0.039010068560225486,0.007788784802031046,0.0013377904214413316,0.023896698208417888,0.012008173422480839,-0.0019496577845855567,0.018902012508724697
2020-06-04,0.003612433166032991,-0.007450432526873496,0.00023954312033191982,0.021809331848833047,0.010647377850934614,-0.008230656024233785,-0.004842928455790929,-0.018671053151680383,-0.01788023609206546,-0.007911591711775912,-0.0050453200153710576
2020-06-05,0.025540264730046003,0.016294420574343604,0.07426947708965304,0.037154037291613706,0.03673405863574786,0.02631327553698659,0.013928274277584585,0.0366536356027054,0.01274409891883499,0.016146379404483602,0.023950642807653244
2020-06-08,0.0013368797565078694,0.018735312492695444,0.04504929259662238,0.019055189749260792,0.02005626323201004,0.005029092525640433,0.010758184264601178,0.02186214127034858,0.02680199892942481,0.006879291233149454,0.015238205565561103
2020-06-09,-0.012184925347921038,-0.002475708737424087,-0.03755880388735089,-0.02131650137247576,-0.024904958932912558,0.0047095648312618366,-0.008187366523284889,-0.011621808502908726,-0.02005441026444932,-0.010392811778140554,-0.007804763689631566
2020-06-10,-0.011321304796073073,-0.0030136024434691544,-0.04922404080950593,-0.03744748465695236,-0.023928117227431156,0.016699310337519035,-0.0028067655475975117,-0.01870634790870296,-0.005847122953150707,-0.0015556534116960563,-0.009378870441066556
2020-06-11,-0.0772517413324707,-0.046052603383482826,-0.09421611945820396,-0.08177843601390011,-0.07023818829979478,-0.05734307645674552,-0.03791376695380633,-0.0618192462720194,-0.03904550586854694,-0.05560966222079722,-0.05237868716763039
2020-06-12,0.019447975925389827,0.00876043361143819,0.02523159032000999,0.030263759823692782,0.019404428926738992,0.012940712372532692,0.0001719637577839439,0.03163969838322056,-0.0025504029995009336,0.006496716418525894,0.009910315711423534
2020-06-15,0.010537779262053126,0.016075461059911644,0.0030137120606721357,0.013848030759050056,0.009881040130842234,0.009656790326000975,0.011528168551680373,0.012662141165426632,0.006817745098560701,0.0022542485030287995,0.009494143384827014
2020-06-16,0.02085593790200435,0.008183231807852964,0.028792609510792433,0.015728277522194967,0.01956812306871103,0.021321222248632754,0.015648778399750984,0.016671075369584232,0.004570960745409414,0.024637061314422892,0.021022800312681778
2020-06-17,-0.008277582296864705,0.001262674477288117,-0.034070971092021396,-0.015077345039519852,-0.007196902394100313,-0.00019513809581339636,-0.001507384232100395,-0.011751786756621807,-0.003033466824671649,-0.000997726274577837,-0.0026316234706802444
2020-06-18,0.0007103760170890094,0.0032427309571061436,0.012345404703973939,-0.001241123663070609,-0.0036960646031645172,0.004488040106486624,0.005199783330028129,-0.012444589773505599,-0.0001687796611336001,-0.003395690549706787,-0.003647647797125453
2020-06-19,-0.003016822729188351,-0.0026937697917492898,-0.015181505387467986,-0.006628075814413825,-0.012269721880612705,-0.006896595554349294,-0.005172885446515063,-0.010081486797192452,-0.028064355355840065,0.00962045618588836,-0.007789586407702664
2020-06-22,0.0037047148905842153,0.002201181620737458,0.004632732207924262,-0.004952222904450743,0.001682862270345531,0.018840798003975534,-0.002856521262960987,-0.0028503685246685784,0.009751859869107316,-0.003837593499532832,0.010276897965236564
2020-06-23,0.0023181462075960724,0.006480714141529065,0.0010189462854326425,0.004639447104427541,0.00014464671149228003,0.0072199787880185,-0.0015257841944490425,-0.003716428934961824,-0.010074604861589287,0.004302683258730511,0.007866589388271228
2020-06-24,-0.029176450106452534,-0.02253637551791776,-0.055484820007678515,-0.03526450378601298,-0.034757340208270704,-0.022555692226914892,-0.016808084267557644,-0.025537883841281306,-0.00912445047237831,-0.026103374420891612,-0.022024650264114376
2020-06-25,0.012461229781856709,0.004391676897113728,0.01913210822635114,0.026544966456657715,0.01110270771180688,0.012809360692046079,0.007079878690695374,0.010600544811065093,-0.012395926285837855,0.009820703275768672,0.0013431268750838665
2020-06-26,-0.013755616784922986,-0.044088033497422296,-0.03463741190674918,-0.04281486754407604,-0.01854858566405093,-0.01969496174557528,-0.020404685816810098,-0.017191269041239465,-0.010579252641154224,-0.012156640846491373,-0.023437362614173063
2020-06-29,0.019453181012806686,0.018486655678932262,0.013420732000902547,0.011071789897618034,0.03280926073896384,0.010931747770949407,0.018904138938394377,0.017195971665369125,0.0188474984464293,0.009024504782873644,0.01898986663888369
